,Unnamed: 0,filename,label,x_perplexity,c_perplexity,x_perplexity_label,top 5 c_perplexity class,top 5 x_perplexity class
567,567,24083.jpg,buildings,0.6666666666666666,2.07013420683852,0.6-0.7,"[('buildings', 0.2252431695815176), ('street', 0.19598628539824856), ('glacier', 0.18155556498095396), ('mountain', 0.16315907053649426), ('Unnamed: 0', 0.1541388458572328)]","[('mountain', 2), ('buildings', 1)]"
568,568,21689.jpg,buildings,1.0,2.3745513329577523,1,"[('buildings', 0.3751665204763413), ('street', 0.2623375281691551), ('Unnamed: 0', 0.16085163527168336), ('mountain', 0.15725978871341795), ('forest', 0.14708007755689326)]","[('mountain', 2), ('forest', 1)]"
569,569,20597.jpg,buildings,1.0,2.4841148938564253,1,"[('forest', 0.2833670387044549), ('buildings', 0.2819927919190377), ('glacier', 0.2443782032787567), ('street', 0.2432233951985836), ('mountain', 0.17669432424008846)]","[('sea', 1), ('street', 1), ('mountain', 1)]"
570,570,23908.jpg,buildings,0.6666666666666666,2.4969331730141344,0.6-0.7,"[('street', 0.4759432375431061), ('buildings', 0.2834357162937522), ('forest', 0.1984750558331143), ('mountain', 0.15912741150532386), ('glacier', 0.12634541792795062)]","[('glacier', 2), ('buildings', 1)]"
571,571,20581.jpg,buildings,1.0,2.256168474117413,1,"[('street', 0.3470213940349822), ('buildings', 0.3181143801600683), ('mountain', 0.2150428430932152), ('forest', 0.10764044104143976), ('Unnamed: 0', 0.09628311903793474)]","[('mountain', 1), ('glacier', 1), ('street', 1)]"
572,572,22369.jpg,buildings,0.6666666666666666,1.9630092428144008,0.6-0.7,"[('street', 0.203706874512136), ('buildings', 0.1936576385051012), ('forest', 0.17612293283309555), ('glacier', 0.16985147569266698), ('mountain', 0.14541653241030872)]","[('buildings', 1), ('glacier', 1), ('sea', 1)]"
573,573,20218.jpg,buildings,0.6666666666666666,2.2806224835730697,0.6-0.7,"[('glacier', 0.353734256583266), ('forest', 0.3024637866183184), ('mountain', 0.17946404530084692), ('buildings', 0.14159428793936968), ('Unnamed: 0', 0.1245374862337485)]","[('street', 1), ('buildings', 1), ('glacier', 1)]"
574,574,21648.jpg,buildings,1.0,1.8135427835914375,1,"[('buildings', 0.17630437256872256), ('forest', 0.16240486304741353), ('street', 0.15104149740091088), ('mountain', 0.1457514885622686), ('glacier', 0.13693327427608892)]","[('glacier', 1), ('mountain', 1), ('street', 1)]"
575,575,22341.jpg,buildings,1.0,1.9729085244544455,1,"[('forest', 0.2353121030027978), ('mountain', 0.17678447432626854), ('street', 0.16577578597696174), ('buildings', 0.16074394098359335), ('glacier', 0.1461183470164542)]","[('street', 2), ('sea', 1)]"
576,576,22619.jpg,buildings,1.0,1.9071629044081,1,"[('street', 0.2307665216503665), ('mountain', 0.19315999245736748), ('buildings', 0.1802212072070688), ('forest', 0.12648259988054633), ('Unnamed: 0', 0.10552356322295964)]","[('mountain', 1), ('street', 1), ('sea', 1)]"
577,577,21516.jpg,buildings,0.6666666666666666,1.937344008084384,0.6-0.7,"[('street', 0.21287407868896932), ('buildings', 0.20224844911695072), ('mountain', 0.1849379803911688), ('Unnamed: 0', 0.12472024494323895), ('glacier', 0.11673595613683575)]","[('mountain', 1), ('buildings', 1), ('sea', 1)]"
578,578,23315.jpg,buildings,1.0,1.686857814468666,1,"[('forest', 0.18034844915382564), ('glacier', 0.17328196216840294), ('buildings', 0.16910110600292685), ('Unnamed: 0', 0.12572113871283366), ('street', 0.06791245378553867)]","[('mountain', 2), ('street', 1)]"
579,579,23329.jpg,buildings,0.6666666666666666,2.627022730016553,0.6-0.7,"[('glacier', 0.4409950375556946), ('forest', 0.3608473464846611), ('buildings', 0.2489172826235517), ('Unnamed: 0', 0.16361517932091374), ('street', 0.1020044911383593)]","[('street', 2), ('buildings', 1)]"
580,580,24320.jpg,buildings,0.6666666666666666,2.1928590243089614,0.6-0.7,"[('forest', 0.23569916260021276), ('glacier', 0.2268943884409964), ('street', 0.18490934744477272), ('buildings', 0.17952455393970013), ('Unnamed: 0', 0.1730793146416545)]","[('buildings', 1), ('sea', 1), ('forest', 1)]"
581,581,22989.jpg,buildings,1.0,1.661566048430418,1,"[('forest', 0.1722528242971748), ('glacier', 0.1644218887668103), ('street', 0.13397648558020592), ('buildings', 0.09869674779474737), ('Unnamed: 0', 0.0939103932469152)]","[('street', 1), ('sea', 1), ('glacier', 1)]"
582,582,21099.jpg,buildings,0.6666666666666666,2.394545149034814,0.6-0.7,"[('forest', 0.3040142864920199), ('buildings', 0.28937323379796004), ('street', 0.2592734917416237), ('glacier', 0.2351769597735256), ('Unnamed: 0', 0.10989132807299028)]","[('buildings', 1), ('glacier', 1), ('street', 1)]"
583,583,21066.jpg,buildings,1.0,2.4842303902764598,1,"[('street', 0.448351189494133), ('buildings', 0.3655484691262245), ('mountain', 0.169753517373465), ('Unnamed: 0', 0.11754481599200516), ('forest', 0.10605332086561248)]","[('glacier', 2), ('mountain', 1)]"
584,584,20436.jpg,buildings,1.0,2.2583584038644733,1,"[('forest', 0.38345538079738617), ('glacier', 0.24590157717466354), ('buildings', 0.16917174390982834), ('street', 0.14442245157260913), ('mountain', 0.13579363853204995)]","[('street', 2), ('glacier', 1)]"
585,585,20350.jpg,buildings,0.6666666666666666,2.0193271606506333,0.6-0.7,"[('buildings', 0.21765319991391152), ('street', 0.1850919399294071), ('forest', 0.18315556831657887), ('glacier', 0.17928320914506912), ('mountain', 0.1511072863067966)]","[('buildings', 1), ('mountain', 1), ('street', 1)]"
586,586,20344.jpg,buildings,0.6666666666666666,2.0402026872900048,0.6-0.7,"[('street', 0.21205233107320964), ('glacier', 0.19378560147015375), ('buildings', 0.18826047657057646), ('mountain', 0.15695895662065595), ('forest', 0.1536250940989703)]","[('glacier', 2), ('buildings', 1)]"
587,587,22234.jpg,buildings,0.6666666666666666,1.806654537872951,0.6-0.7,"[('buildings', 0.16340318915899846), ('street', 0.1598324248334393), ('mountain', 0.1493775209528394), ('forest', 0.14208310266258195), ('glacier', 0.13485705282073468)]","[('glacier', 1), ('buildings', 1), ('forest', 1)]"
588,588,22208.jpg,buildings,1.0,2.326668179608606,1,"[('street', 0.3154691495001316), ('buildings', 0.3085362073034048), ('glacier', 0.17781690647825601), ('forest', 0.1680528902215883), ('Unnamed: 0', 0.12484451779164375)]","[('street', 1), ('glacier', 1), ('sea', 1)]"
589,589,20635.jpg,buildings,1.0,1.7551643408149498,1,"[('street', 0.19175985676702112), ('mountain', 0.17163062607869506), ('buildings', 0.15556016005575654), ('Unnamed: 0', 0.1143016655696556), ('forest', 0.08961689146235585)]","[('forest', 2), ('mountain', 1)]"
590,590,21271.jpg,buildings,1.0,2.275010384993579,1,"[('street', 0.3688421733677387), ('buildings', 0.3619031310081482), ('mountain', 0.17314546481065918), ('forest', 0.0967629701772239), ('glacier', 0.09272468164999736)]","[('sea', 1), ('mountain', 1), ('glacier', 1)]"
591,591,22624.jpg,buildings,0.6666666666666666,1.8899930062107442,0.6-0.7,"[('glacier', 0.2268232867791085), ('forest', 0.1905908395019651), ('Unnamed: 0', 0.1591111839234145), ('buildings', 0.13586037515779026), ('mountain', 0.11900573882212485)]","[('street', 1), ('buildings', 1), ('sea', 1)]"
592,592,21339.jpg,buildings,1.0,2.228915632576176,1,"[('buildings', 0.3197903093241621), ('street', 0.2452757707051205), ('forest', 0.20405294839292765), ('mountain', 0.16974825016222894), ('glacier', 0.14814296178519726)]","[('glacier', 1), ('mountain', 1), ('street', 1)]"
593,593,23512.jpg,buildings,1.0,2.7851445937840706,1,"[('buildings', 0.4967460334300995), ('street', 0.3717201910912991), ('mountain', 0.27028260598672205), ('Unnamed: 0', 0.12380253842275125), ('forest', 0.11084583708725404)]","[('mountain', 2), ('sea', 1)]"
594,594,20966.jpg,buildings,0.6666666666666666,1.9509919984951567,0.6-0.7,"[('buildings', 0.246127413423892), ('street', 0.20043632707574946), ('mountain', 0.16040613143559312), ('Unnamed: 0', 0.131706058300324), ('glacier', 0.1146076139411889)]","[('mountain', 2), ('buildings', 1)]"
595,595,20231.jpg,buildings,1.0,1.888683266730784,1,"[('Unnamed: 0', 0.1783294212000328), ('street', 0.1670827097259462), ('buildings', 0.1636885991320014), ('glacier', 0.1492322527919896), ('mountain', 0.13890511041972786)]","[('forest', 2), ('mountain', 1)]"
596,596,22426.jpg,buildings,1.0,1.9086262637138969,1,"[('forest', 0.18756409629713744), ('buildings', 0.1693296879529953), ('street', 0.1660659431363456), ('mountain', 0.15922209993004802), ('glacier', 0.13808009400963786)]","[('glacier', 1), ('street', 1), ('forest', 1)]"
597,597,22383.jpg,buildings,1.0,1.7643809111411997,1,"[('street', 0.1874708980321884), ('mountain', 0.1692378604784608), ('buildings', 0.16304907982703298), ('glacier', 0.10630919982213527), ('forest', 0.10097515038796699)]","[('mountain', 1), ('glacier', 1), ('forest', 1)]"
598,598,20580.jpg,buildings,0.6666666666666666,1.7080619632291745,0.6-0.7,"[('glacier', 0.20113687083357945), ('forest', 0.19492565281689167), ('buildings', 0.1602772174810525), ('street', 0.09135375171899797), ('mountain', 0.06792454747483134)]","[('sea', 2), ('buildings', 1)]"
599,599,22496.jpg,buildings,1.0,2.5602119673205936,1,"[('street', 0.38655491918325424), ('buildings', 0.3482346627861261), ('Unnamed: 0', 0.17510312818922102), ('mountain', 0.15995017062232364), ('forest', 0.14698963996488598)]","[('glacier', 1), ('forest', 1), ('mountain', 1)]"
600,600,20524.jpg,buildings,1.0,2.0219701279217213,1,"[('buildings', 0.1763925147242844), ('forest', 0.17584303207695484), ('glacier', 0.16990226414054632), ('street', 0.1661207038559951), ('Unnamed: 0', 0.1652448163367808)]","[('forest', 1), ('street', 1), ('sea', 1)]"
601,601,21148.jpg,buildings,1.0,2.7270974559028818,1,"[('mountain', 0.4193000569939613), ('buildings', 0.4076230376958847), ('street', 0.30344775319099426), ('forest', 0.11149332183413208), ('glacier', 0.10589979554060848)]","[('sea', 2), ('mountain', 1)]"
602,602,20083.jpg,buildings,1.0,2.388317817947674,1,"[('street', 0.3407558705657721), ('buildings', 0.32446721382439137), ('mountain', 0.16344256489537656), ('forest', 0.14993125741602853), ('glacier', 0.14737633161712438)]","[('glacier', 2), ('forest', 1)]"
603,603,22045.jpg,buildings,1.0,1.961985794805721,1,"[('buildings', 0.27133595012128353), ('street', 0.19663544418290255), ('mountain', 0.18512555758934468), ('forest', 0.1203116390388459), ('glacier', 0.11764774128096178)]","[('glacier', 2), ('sea', 1)]"
604,604,20646.jpg,buildings,0.6666666666666666,2.0075905330081545,0.6-0.7,"[('street', 0.23615963076008484), ('buildings', 0.18766345527546946), ('glacier', 0.1678133625537157), ('mountain', 0.15391054184146924), ('Unnamed: 0', 0.1326388570232666)]","[('mountain', 1), ('buildings', 1), ('glacier', 1)]"
605,605,22284.jpg,buildings,0.6666666666666666,1.8650529336459611,0.6-0.7,"[('mountain', 0.17088078270899132), ('street', 0.16540955321397632), ('buildings', 0.16228165986831303), ('forest', 0.16048437857534734), ('glacier', 0.14825569977983832)]","[('sea', 2), ('buildings', 1)]"
606,606,21955.jpg,buildings,0.6666666666666666,1.7059039994556175,0.6-0.7,"[('buildings', 0.17503171163843945), ('forest', 0.17212146226665934), ('glacier', 0.1536755081033334), ('street', 0.11397530485010066), ('mountain', 0.1011460317968158)]","[('glacier', 1), ('buildings', 1), ('forest', 1)]"
607,607,23159.jpg,buildings,1.0,1.879961107577812,1,"[('street', 0.16776060283882546), ('buildings', 0.1643470290582627), ('forest', 0.15790080238366502), ('mountain', 0.1540951103088446), ('glacier', 0.13632955045613926)]","[('glacier', 1), ('forest', 1), ('street', 1)]"
608,608,21772.jpg,buildings,0.6666666666666666,2.0737326360741832,0.6-0.7,"[('glacier', 0.3025718256831169), ('forest', 0.22623452357947826), ('Unnamed: 0', 0.17316403127915692), ('mountain', 0.12712853215634826), ('buildings', 0.1116448501124978)]","[('street', 1), ('forest', 1), ('buildings', 1)]"
609,609,24179.jpg,buildings,1.0,1.9589112695307127,1,"[('forest', 0.26773277460597456), ('glacier', 0.2179282922297716), ('Unnamed: 0', 0.1585523615940474), ('buildings', 0.1524028868880123), ('street', 0.09599541313946247)]","[('street', 2), ('sea', 1)]"
610,610,22534.jpg,buildings,1.0,2.3809319473083472,1,"[('buildings', 0.34354486875236034), ('street', 0.34170022420585155), ('mountain', 0.1634343209443614), ('forest', 0.16062065958976746), ('glacier', 0.13877559918910265)]","[('glacier', 2), ('sea', 1)]"
611,611,22252.jpg,buildings,0.6666666666666666,1.7564248106068476,0.6-0.7,"[('forest', 0.174528120434843), ('glacier', 0.15634297401993535), ('buildings', 0.15570215877960436), ('mountain', 0.15190172020811588), ('street', 0.10403048639670942)]","[('buildings', 1), ('sea', 1), ('street', 1)]"
612,612,23825.jpg,buildings,0.6666666666666666,1.9870799672478168,0.6-0.7,"[('buildings', 0.2243118303058509), ('forest', 0.19125355361029506), ('glacier', 0.17367732545244507), ('Unnamed: 0', 0.14952754852136252), ('street', 0.1421802789944877)]","[('buildings', 1), ('mountain', 1), ('street', 1)]"
613,613,21203.jpg,buildings,0.6666666666666666,2.8184694676322333,0.6-0.7,"[('Unnamed: 0', 0.3352380651049316), ('buildings', 0.3246674314141273), ('street', 0.3027786137536168), ('glacier', 0.1976867076009512), ('mountain', 0.169943209271878)]","[('forest', 2), ('buildings', 1)]"
614,614,23366.jpg,buildings,1.0,2.1283345322075666,1,"[('mountain', 0.3351278573391028), ('buildings', 0.2711767703003716), ('street', 0.17535787812812487), ('Unnamed: 0', 0.1067112454911694), ('forest', 0.10558596951887013)]","[('mountain', 1), ('glacier', 1), ('street', 1)]"
615,615,22911.jpg,buildings,0.6666666666666666,2.31015829335825,0.6-0.7,"[('buildings', 0.3230579718365334), ('street', 0.27493835135828704), ('glacier', 0.2011348927917425), ('forest', 0.17287132929777727), ('Unnamed: 0', 0.13097399073740235)]","[('street', 1), ('buildings', 1), ('mountain', 1)]"
616,616,20874.jpg,buildings,1.0,2.167767184194239,1,"[('buildings', 0.33803680601704406), ('street', 0.327964209671336), ('mountain', 0.15466286661103368), ('forest', 0.12394271228549768), ('glacier', 0.11705337109742685)]","[('mountain', 2), ('street', 1)]"
617,617,20733.jpg,buildings,0.6666666666666666,1.8421276822108437,0.6-0.7,"[('Unnamed: 0', 0.1786118499346685), ('glacier', 0.16458788886666298), ('forest', 0.13781940191984174), ('mountain', 0.1367802618406131), ('street', 0.13333219286596432)]","[('forest', 1), ('buildings', 1), ('street', 1)]"
618,618,22642.jpg,buildings,0.6666666666666666,2.3804815150070024,0.6-0.7,"[('street', 0.3196378169814125), ('glacier', 0.2466146191000007), ('buildings', 0.22682465446632705), ('forest', 0.18424002711253706), ('mountain', 0.1702159930136986)]","[('mountain', 1), ('glacier', 1), ('buildings', 1)]"
619,619,20928.jpg,buildings,1.0,1.8766282548229398,1,"[('buildings', 0.2273475453257561), ('street', 0.187250345479697), ('mountain', 0.17315997584955767), ('forest', 0.11445688840467486), ('glacier', 0.10487646880210376)]","[('mountain', 3)]"
620,620,20096.jpg,buildings,1.0,1.8353866508428172,1,"[('Unnamed: 0', 0.18579293915536252), ('glacier', 0.17299586014269153), ('forest', 0.14892805811177826), ('street', 0.14662535674870014), ('buildings', 0.11399496672675015)]","[('forest', 2), ('glacier', 1)]"
621,621,23776.jpg,buildings,0.6666666666666666,1.9533050450076717,0.6-0.7,"[('forest', 0.2480486383647076), ('glacier', 0.21603698163380614), ('Unnamed: 0', 0.1404642240195244), ('street', 0.12603127799229694), ('buildings', 0.12033192660601345)]","[('street', 2), ('buildings', 1)]"
622,622,20294.jpg,buildings,1.0,1.993339142568196,1,"[('Unnamed: 0', 0.19171314407140014), ('glacier', 0.1842415890423581), ('buildings', 0.18148689158260825), ('forest', 0.15988144697621465), ('mountain', 0.141368567943573)]","[('street', 2), ('sea', 1)]"
623,623,23945.jpg,buildings,0.6666666666666666,2.330600737930578,0.6-0.7,"[('buildings', 0.313257233647164), ('forest', 0.2564268670976162), ('street', 0.2498256103135645), ('mountain', 0.1590631073631812), ('glacier', 0.1581074385321699)]","[('buildings', 1), ('street', 1), ('mountain', 1)]"
624,624,22442.jpg,buildings,1.0,1.8788832717567072,1,"[('street', 0.2234646058641374), ('buildings', 0.18732676468789575), ('mountain', 0.17207280173897746), ('glacier', 0.1169520697731059), ('forest', 0.11624820297583938)]","[('mountain', 1), ('glacier', 1), ('sea', 1)]"
625,625,20241.jpg,buildings,1.0,2.364780424697252,1,"[('buildings', 0.3983956500887871), ('street', 0.3571898229420185), ('mountain', 0.20198956853710115), ('Unnamed: 0', 0.1010969759663567), ('glacier', 0.09331135265529156)]","[('mountain', 1), ('sea', 1), ('glacier', 1)]"
626,626,22330.jpg,buildings,0.3333333333333333,1.9337197564250648,0.3-0.4,"[('glacier', 0.1908493572846055), ('forest', 0.18223799765110016), ('street', 0.16421548137441278), ('buildings', 0.16013149544596672), ('mountain', 0.15008368663256988)]","[('buildings', 2), ('forest', 1)]"
627,627,23012.jpg,buildings,0.6666666666666666,2.11186344660922,0.6-0.7,"[('glacier', 0.2684997228716384), ('buildings', 0.2222211172920652), ('forest', 0.19862179073970765), ('mountain', 0.14102968637598678), ('Unnamed: 0', 0.12679669162025675)]","[('street', 1), ('sea', 1), ('buildings', 1)]"
628,628,20094.jpg,buildings,1.0,1.807564554438828,1,"[('street', 0.19261007950262865), ('mountain', 0.1810906371101737), ('buildings', 0.17968202260090038), ('forest', 0.10476117563666776), ('Unnamed: 0', 0.09877587966457213)]","[('mountain', 1), ('sea', 1), ('street', 1)]"
629,629,20057.jpg,buildings,1.0,1.7944741616102882,1,"[('street', 0.18441129336133602), ('buildings', 0.18240543827414515), ('mountain', 0.17414791486226022), ('forest', 0.11335946340113877), ('glacier', 0.11051693285116926)]","[('glacier', 1), ('forest', 1), ('street', 1)]"
630,630,22132.jpg,buildings,1.0,2.4178298385498227,1,"[('street', 0.31380999088287354), ('buildings', 0.2765021761879325), ('glacier', 0.19621533411554992), ('Unnamed: 0', 0.17273929007933475), ('forest', 0.16185229027178138)]","[('street', 1), ('mountain', 1), ('sea', 1)]"
631,631,20725.jpg,buildings,1.0,2.5040798023404287,1,"[('street', 0.256605027243495), ('Unnamed: 0', 0.24676394509151575), ('glacier', 0.2396825518226251), ('forest', 0.2323985625989735), ('mountain', 0.18216097727417946)]","[('street', 2), ('sea', 1)]"
632,632,22907.jpg,buildings,0.6666666666666666,2.392453728320486,0.6-0.7,"[('forest', 0.32352632633410394), ('glacier', 0.291247272369219), ('mountain', 0.19554242001322564), ('buildings', 0.1690593768778399), ('street', 0.14119407342514026)]","[('glacier', 1), ('buildings', 1), ('street', 1)]"
633,633,21229.jpg,buildings,1.0,1.8865183688384983,1,"[('buildings', 0.22020860388875008), ('glacier', 0.1741125173139153), ('street', 0.16752711310982704), ('forest', 0.15144523001799826), ('Unnamed: 0', 0.10525626799790187)]","[('street', 1), ('glacier', 1), ('mountain', 1)]"
634,634,23833.jpg,buildings,1.0,2.3219643942031305,1,"[('street', 0.33525053411722183), ('buildings', 0.2975092891138047), ('forest', 0.20119732891907915), ('mountain', 0.1508053068537265), ('glacier', 0.1386864590458572)]","[('glacier', 2), ('street', 1)]"
635,635,23628.jpg,buildings,0.6666666666666666,1.7388318099112203,0.6-0.7,"[('glacier', 0.17318884702399373), ('forest', 0.16848815144840046), ('Unnamed: 0', 0.15143097459804267), ('buildings', 0.10995248873950914), ('mountain', 0.10185458246269263)]","[('street', 1), ('buildings', 1), ('sea', 1)]"
636,636,24153.jpg,buildings,0.3333333333333333,1.8232301311331507,0.3-0.4,"[('mountain', 0.191690880805254), ('street', 0.17223061638651416), ('buildings', 0.16780903597828), ('glacier', 0.1257479782216251), ('forest', 0.10973005834966898)]","[('buildings', 2), ('mountain', 1)]"
637,637,21017.jpg,buildings,0.6666666666666666,2.470000848066462,0.6-0.7,"[('street', 0.3409906590532046), ('mountain', 0.3235481698065996), ('glacier', 0.20044728217180816), ('buildings', 0.1791249977541156), ('forest', 0.1619961061514914)]","[('mountain', 1), ('sea', 1), ('buildings', 1)]"
638,638,20309.jpg,buildings,1.0,1.9454495356711856,1,"[('buildings', 0.2647829616907984), ('street', 0.2117829032576992), ('mountain', 0.15940085116017144), ('Unnamed: 0', 0.11107520351652056), ('glacier', 0.11050912537029944)]","[('mountain', 2), ('street', 1)]"
639,639,21764.jpg,buildings,1.0,2.330484296208669,1,"[('forest', 0.3314334601163864), ('glacier', 0.2667179759591818), ('buildings', 0.1928058270132169), ('street', 0.14752045010391154), ('Unnamed: 0', 0.1438882810434734)]","[('street', 2), ('sea', 1)]"
640,640,23365.jpg,buildings,1.0,2.3048610860470418,1,"[('buildings', 0.3283922132104635), ('mountain', 0.25969491060823197), ('street', 0.17816109862178564), ('forest', 0.14991048478987068), ('glacier', 0.1479819305241108)]","[('mountain', 2), ('sea', 1)]"
641,641,23359.jpg,buildings,1.0,2.33396487644496,1,"[('buildings', 0.4060961902141571), ('street', 0.3458882328122854), ('mountain', 0.19601824221899733), ('forest', 0.09317614184692502), ('glacier', 0.09276463888818398)]","[('mountain', 2), ('sea', 1)]"
642,642,22735.jpg,buildings,1.0,2.933942163375054,1,"[('buildings', 0.3140304312109947), ('mountain', 0.31359998881816864), ('street', 0.2925853356719017), ('Unnamed: 0', 0.2479441575706005), ('glacier', 0.19400432938709852)]","[('mountain', 2), ('street', 1)]"
643,643,22912.jpg,buildings,1.0,1.9118823576467652,1,"[('buildings', 0.2391695119440556), ('street', 0.16072833072394133), ('mountain', 0.15594181139022112), ('glacier', 0.13957938668318093), ('forest', 0.12897216802230105)]","[('glacier', 1), ('mountain', 1), ('sea', 1)]"
644,644,21599.jpg,buildings,1.0,1.942829570403192,1,"[('street', 0.234166491909491), ('buildings', 0.2225974508037325), ('forest', 0.18657226429786533), ('glacier', 0.17780595505610108), ('mountain', 0.094221068022307)]","[('glacier', 2), ('street', 1)]"
645,645,21360.jpg,buildings,0.3333333333333333,1.7917633755343445,0.3-0.4,"[('glacier', 0.21077360212802887), ('forest', 0.20469376421533525), ('buildings', 0.11829364117147635), ('Unnamed: 0', 0.117988538486145), ('street', 0.10000432100605394)]","[('buildings', 2), ('sea', 1)]"
646,646,24224.jpg,buildings,0.6666666666666666,2.03708575142052,0.6-0.7,"[('glacier', 0.2458147961151553), ('forest', 0.17761922627687454), ('buildings', 0.1734676279593259), ('mountain', 0.15057588831405155), ('Unnamed: 0', 0.14208419249916915)]","[('street', 1), ('mountain', 1), ('buildings', 1)]"
647,647,22899.jpg,buildings,1.0,2.1694309729239976,1,"[('buildings', 0.2933940589427948), ('street', 0.2372595854103565), ('forest', 0.2014797443407588), ('glacier', 0.17979030741844326), ('mountain', 0.10763481449976098)]","[('street', 1), ('sea', 1), ('mountain', 1)]"
648,648,20730.jpg,buildings,1.0,2.1807773031226483,1,"[('street', 0.3296227739192545), ('buildings', 0.2486514423508197), ('mountain', 0.15892068318498787), ('Unnamed: 0', 0.13780981628588052), ('forest', 0.1327305786544457)]","[('mountain', 1), ('glacier', 1), ('sea', 1)]"
649,649,20268.jpg,buildings,0.6666666666666666,2.387231586479716,0.6-0.7,"[('buildings', 0.35761164128780365), ('street', 0.3256323914974928), ('forest', 0.16130095173139125), ('glacier', 0.15982312490814365), ('mountain', 0.1354793586942833)]","[('mountain', 2), ('buildings', 1)]"
650,650,21827.jpg,buildings,1.0,2.8321650854216363,1,"[('street', 0.4882419407367706), ('buildings', 0.3649034947156906), ('mountain', 0.247512737987563), ('glacier', 0.1787521964579355), ('forest', 0.14410446549300104)]","[('mountain', 1), ('sea', 1), ('glacier', 1)]"
651,651,21614.jpg,buildings,0.3333333333333333,1.9299366584011497,0.3-0.4,"[('glacier', 0.2603806412080303), ('forest', 0.2207201732089743), ('buildings', 0.17052055624662898), ('street', 0.13151551246119195), ('mountain', 0.11537488280737307)]","[('buildings', 2), ('street', 1)]"
652,652,23003.jpg,buildings,1.0,2.157937682847031,1,"[('street', 0.3440776621573605), ('buildings', 0.2697266412433237), ('mountain', 0.16729919012868774), ('Unnamed: 0', 0.13848641589720498), ('forest', 0.09511781785113273)]","[('mountain', 1), ('sea', 1), ('glacier', 1)]"
653,653,20250.jpg,buildings,1.0,2.0505703622989446,1,"[('street', 0.300754826515913), ('buildings', 0.2321861768141389), ('mountain', 0.16631852509453893), ('glacier', 0.11857913370477036), ('forest', 0.10988524171989413)]","[('mountain', 1), ('sea', 1), ('glacier', 1)]"
654,654,22447.jpg,buildings,1.0,1.9851601555379488,1,"[('buildings', 0.2750873174518347), ('street', 0.18843521550297734), ('mountain', 0.15354760643094778), ('forest', 0.1485926647001179), ('glacier', 0.1454776810714975)]","[('glacier', 1), ('sea', 1), ('mountain', 1)]"
655,655,20536.jpg,buildings,1.0,1.8257157017769448,1,"[('buildings', 0.16789590219900674), ('Unnamed: 0', 0.14938190432987766), ('glacier', 0.14680952314301976), ('street', 0.14348310288329458), ('mountain', 0.13308533241524856)]","[('glacier', 1), ('sea', 1), ('street', 1)]"
656,656,20898.jpg,buildings,0.6666666666666666,2.0885650058708785,0.6-0.7,"[('street', 0.27339662052690983), ('buildings', 0.24279289040714505), ('forest', 0.1820728189777583), ('glacier', 0.17600747395772487), ('mountain', 0.101381698041223)]","[('buildings', 1), ('forest', 1), ('glacier', 1)]"
657,657,23188.jpg,buildings,1.0,2.0543613577986366,1,"[('mountain', 0.2616157701704651), ('street', 0.2409152677282691), ('buildings', 0.22498902305960652), ('Unnamed: 0', 0.12089215678861365), ('glacier', 0.09552531444933264)]","[('mountain', 2), ('glacier', 1)]"
658,658,22296.jpg,buildings,0.6666666666666666,1.7708247716338237,0.6-0.7,"[('glacier', 0.17585107882041484), ('Unnamed: 0', 0.16672763808469426), ('forest', 0.1469493639524444), ('buildings', 0.11787770136652398), ('street', 0.11260329765354983)]","[('street', 1), ('buildings', 1), ('forest', 1)]"
659,659,22269.jpg,buildings,1.0,2.1678484901773603,1,"[('forest', 0.2761911932611838), ('glacier', 0.214138240320608), ('street', 0.1872993477154523), ('mountain', 0.1749325612327084), ('buildings', 0.16045202873647213)]","[('mountain', 1), ('sea', 1), ('street', 1)]"
660,660,22255.jpg,buildings,1.0,1.9456234055960684,1,"[('street', 0.22462687123334035), ('Unnamed: 0', 0.17582119640405836), ('buildings', 0.1506474521011114), ('glacier', 0.1441746985174177), ('forest', 0.143486368975573)]","[('forest', 1), ('mountain', 1), ('glacier', 1)]"
661,661,23639.jpg,buildings,1.0,2.070878195180712,1,"[('street', 0.24902076553553346), ('buildings', 0.2111844578757882), ('mountain', 0.1730491193011403), ('glacier', 0.16766218352131546), ('forest', 0.16455930744996294)]","[('street', 1), ('forest', 1), ('glacier', 1)]"
662,662,22240.jpg,buildings,1.0,1.819813907527441,1,"[('street', 0.1804167241311916), ('mountain', 0.17411329437368295), ('buildings', 0.15792192943627015), ('Unnamed: 0', 0.1226896799711028), ('forest', 0.1199483717791736)]","[('mountain', 1), ('street', 1), ('forest', 1)]"
663,663,23604.jpg,buildings,1.0,2.6834909239119558,1,"[('buildings', 0.4077015668153763), ('street', 0.3843761421740055), ('mountain', 0.2552565865626093), ('glacier', 0.1920335099566728), ('Unnamed: 0', 0.09793289766821543)]","[('mountain', 1), ('sea', 1), ('glacier', 1)]"
664,664,22650.jpg,buildings,0.6666666666666666,2.1676206284164152,0.6-0.7,"[('street', 0.25761422887444496), ('buildings', 0.20994223374873397), ('glacier', 0.1816437813540688), ('mountain', 0.15828737756237388), ('forest', 0.15567626885604113)]","[('glacier', 2), ('buildings', 1)]"
