,forest,buildings,glacier,street,mountain,sea
23179.jpg,0.11862421897239983,0.12920775823295116,0.221884461119771,0.11155431577935815,0.297274574637413,0.2141631469130516
22267.jpg,0.1456242583979872,0.16972048029128928,0.1397671203429951,0.16421032266225666,0.1969588606372099,0.1531943792306265
23435.jpg,0.1353312749779434,0.1303125473059481,0.23015835508704185,0.1263343239261303,0.3120436407625675,0.16834122594445944
23421.jpg,0.15708381886724965,0.15099596438813023,0.3108460211660713,0.1743792620836757,0.3126643802970648,0.1778797401493648
20896.jpg,0.12019203763338737,0.20903487037867308,0.14506859458924737,0.16196142364060506,0.13163902213273104,0.14153967332094908
20666.jpg,0.10619747574673966,0.11075835954397917,0.16219114896375686,0.16772160958498716,0.2039159685955383,0.17291129403747618
23409.jpg,0.20213681645691395,0.18611226044595242,0.11804322665557265,0.18282636441290379,0.13587675616145134,0.09756437642499804
22717.jpg,0.22993493676403887,0.1773691659764154,0.2633921355009079,0.19576677228906192,0.198756480589509,0.1570491856937224
23555.jpg,0.09279612638056278,0.19805888086557388,0.17381453127745772,0.1414128877222538,0.15679657567307004,0.16273424665996572
20074.jpg,0.09101162411025143,0.1883299108594656,0.18670214549274533,0.16951995866838843,0.13491363767934672,0.12139484271756373
20060.jpg,0.21735429263208061,0.14453370310366154,0.1919678756967187,0.12357385596260428,0.20910179475322366,0.19591445941478014
23757.jpg,0.08698748336610151,0.32257985555406776,0.15898776217363775,0.2489096940298623,0.0807993927737698,0.050177362897102284
24010.jpg,0.1194737527439429,0.16437286627478898,0.16955326829338446,0.13147665932774544,0.16203414817573503,0.16908032214269042
20504.jpg,0.16296685737324879,0.3186275511980057,0.1822690721892286,0.2410714514553547,0.15870280461967923,0.1630990029370878
21801.jpg,0.18597443532325997,0.29987288266420364,0.16477528146424447,0.35970716178417206,0.1274411512149527,0.2010173862981901
21817.jpg,0.14925443555694073,0.1456745017785579,0.42366980016231537,0.14646636904217303,0.3507840409874916,0.15574349160306156
22339.jpg,0.14936650003073737,0.16904610372148454,0.343182772397995,0.26617548876674846,0.2895742878317833,0.16363852622453123
21630.jpg,0.12376186205074191,0.26177820935845375,0.16341118729906157,0.19129694625735283,0.14116692656534724,0.1819047859753482
23741.jpg,0.12052740950639418,0.14990136645792518,0.32633164897561073,0.2917062441702001,0.3308147266507149,0.11931860829645302
23594.jpg,0.0294717189099174,0.13698550188564695,0.22497438412392512,0.17286364949541166,0.1676267667207867,0.029726907348958775
20710.jpg,0.14264701714273542,0.16028996463865042,0.31651057046838105,0.1289943519514054,0.3292283352348022,0.18014000914990902
23543.jpg,0.11952298099640757,0.34256763756275177,0.16895005796686746,0.3025324121117592,0.20112770519335754,0.24719330458901823
21426.jpg,0.2079975057276897,0.15102352667599916,0.31122817285358906,0.14945778850233182,0.3881469592452049,0.19817534851608798
22098.jpg,0.13430723722558469,0.16314439685083926,0.3969764783978462,0.21394134627189487,0.2824726414401084,0.09794328952557407
22073.jpg,0.13715782691724598,0.1906100318301469,0.13101709296461195,0.18376570555847138,0.0983939142752206,0.09725954255554825
21977.jpg,0.130024716258049,0.22554003493860364,0.16102481028065085,0.18928682315163314,0.09144262789050117,0.07969588250853121
21793.jpg,0.12909375775780063,0.3951363265514374,0.15747518202624633,0.2641756795346737,0.12482283229837776,0.12076600277578109
23635.jpg,0.0988881217999733,0.20504474267363548,0.17140993018983863,0.16763813653960824,0.14419302742680884,0.15037452225806192
21779.jpg,0.10344418378235787,0.14645139512504102,0.18431678228080273,0.163624953434919,0.22317178116645664,0.17850233313947683
21962.jpg,0.29704905301332474,0.14065869187470526,0.3933548480272293,0.1758299011271447,0.4984785169363022,0.16831641260068864
20895.jpg,0.083675568777835,0.2598619343480095,0.19983832631260157,0.3120542591204867,0.17118303594179451,0.18672276102006435
21221.jpg,0.10081565877408138,0.1262337751686573,0.1552104906149907,0.14271575352177024,0.1737203827706253,0.17417820496484637
23542.jpg,0.09613819572950888,0.21981393522582948,0.15172363817691803,0.19091511439182796,0.07638760983536486,0.0732377209351398
21433.jpg,0.11323258117772639,0.18097496568225324,0.24855144042521715,0.18781578703783453,0.17935336707159877,0.19175103679299355
24205.jpg,0.056891141983214766,0.17382571217603981,0.19239334296435118,0.18375256116269156,0.12747156526893377,0.12066466128453612
20922.jpg,0.14590655243955553,0.16996526450384408,0.21802331879734993,0.1701726919854991,0.2889071926474571,0.1321415649726987
21631.jpg,0.09014447615481913,0.10185032658591808,0.17563675383280497,0.09808937965135556,0.1682507408240781,0.1708083559642546
22462.jpg,0.31249464029679075,0.16731654590694234,0.1187121719121933,0.17652535974048078,0.23022088361904025,0.06302493601106107
21621.jpg,0.16391346417367458,0.16095339320600033,0.2299456037580967,0.1357092186808586,0.3476451337337494,0.2041654302738607
24017.jpg,0.14456551258899708,0.11301635272684507,0.2032321822771337,0.12453389016445726,0.18026463614660315,0.17909809209231753
22843.jpg,0.11102343391803515,0.12249342864379287,0.1577872516354546,0.09617150177655276,0.17217709656688385,0.169573273480637
21386.jpg,0.07815556396963075,0.2187314280308783,0.14192330476362258,0.25632600698736496,0.1387113626115024,0.12651180615648627
20926.jpg,0.08373849657073151,0.16442896804073825,0.42646075785160065,0.12211221572943032,0.3208388574421406,0.22112847492098808
23220.jpg,0.15281592088285834,0.12433793704258278,0.23860868718475103,0.11463458859361708,0.22953079268336296,0.1858957875519991
24229.jpg,0.12609389881254174,0.15231061115628108,0.19436798710376024,0.1386098425136879,0.17473360244184732,0.15125442203134298
20073.jpg,0.20152584370225668,0.1988254776224494,0.20764012075960636,0.19251075852662325,0.22409731149673462,0.25196993350982666
24215.jpg,0.1287322100251913,0.18070485582575202,0.3241569986566901,0.17908880207687616,0.24898330867290497,0.155735838226974
21580.jpg,0.09780217593288398,0.18853723799111322,0.14952067262493074,0.1788338557817042,0.06460738612804562,0.07039355694723781
20846.jpg,0.1113274620147422,0.1897007441148162,0.3823346272110939,0.17896094941534102,0.27802920900285244,0.313799723982811
22076.jpg,0.1620932949881535,0.13151113034109585,0.15198143001180142,0.15739228297024965,0.1389669100753963,0.12761725822929293
22710.jpg,0.06956108653685078,0.1718712009023875,0.17410144007590134,0.1612962018698454,0.12713751243677507,0.11487745733757038
20113.jpg,0.0986860548146069,0.12564184400252998,0.2831154130399227,0.14194683311507106,0.22564665228128433,0.23736110856407322
23143.jpg,0.08464624038242619,0.13836100601474755,0.1628072308958508,0.12407612055540085,0.14733462873846292,0.1705563614523271
21754.jpg,0.1459583588730311,0.1579392026469577,0.3140639215707779,0.1378288147097919,0.30993226915597916,0.13588903611525893
20648.jpg,0.1460915633942932,0.18822496430948377,0.1829536384320818,0.20245273830369115,0.24977138452231884,0.267715847119689
23355.jpg,0.11021591303870082,0.11110184201970696,0.24544711923226714,0.12130049377446994,0.21333496179431677,0.18915625661611557
21581.jpg,0.16712227821699344,0.2769979093573056,0.21331198792904615,0.24306576186791062,0.22157536074519157,0.18930654763244092
22088.jpg,0.08938454301096499,0.24630609154701233,0.17886372770590242,0.22074387222528458,0.1739549846679438,0.16565050891949795
22671.jpg,0.24696854897774756,0.19261001772247255,0.2838977724313736,0.18357412971090525,0.2732243463397026,0.22699203726369888
22103.jpg,0.12910344883130165,0.12214694368594792,0.2121590245515108,0.13007222183659906,0.16263612802140415,0.15177996282000095
22665.jpg,0.2502386730247963,0.20289379358291626,0.24020590377040207,0.1579112820327282,0.3418249924725387,0.29673652608471457
21387.jpg,0.2761048169413698,0.12572742994962027,0.5069329291582108,0.13593991351808654,0.4338878393173218,0.2384035319337272
22856.jpg,0.08424970107444096,0.1774375069362577,0.2681501550541725,0.18194101758490433,0.1954418501118198,0.24600900354562327
23590.jpg,0.14534766160204526,0.16779630072414875,0.24338237699339516,0.14242952805943787,0.32028310081659583,0.29584307801997056
23584.jpg,0.06706394976936281,0.24942534044384956,0.17941315990401563,0.24331622198224068,0.1514555729861513,0.17688689436363347
22315.jpg,0.09521027339280863,0.08237081550760195,0.24833450664459633,0.0838911694008857,0.2141778825516667,0.17256417142925784
23989.jpg,0.29680363833904266,0.2410934455692768,0.11267170310020447,0.18795598903670907,0.23502454534173012,0.22084924578666687
23023.jpg,0.17719165433663875,0.13065488304710016,0.14175701048225164,0.15496343141421676,0.13263444392941892,0.13187515293247998
23009.jpg,0.10468017341099767,0.0919224625104107,0.2902033298742026,0.09329807077301666,0.29246492499805754,0.3111708746291697
22317.jpg,0.16752191170235164,0.17619013658259064,0.24813680350780487,0.16643957018095534,0.26426150277256966,0.09076581438421272
20064.jpg,0.10425161824969109,0.08930536379557452,0.22748889005742967,0.08850845548295183,0.3222169430810027,0.1724570365040563
21597.jpg,0.10345022907131352,0.0919241663068533,0.3108222670853138,0.09586535190464929,0.4319749176502228,0.19513038208242506
21554.jpg,0.17460159485926852,0.1769597411621362,0.05481822288129479,0.1773430597386323,0.05492947367019951,0.05219010582368355
21232.jpg,0.10431197378784418,0.2521096197888255,0.16567983420100063,0.20474619418382645,0.145436912891455,0.17936698568519205
20460.jpg,0.171590781523264,0.1771129843837116,0.1546306237578392,0.1441911561851157,0.08507466642186046,0.10200000833719969
24160.jpg,0.15518070810526297,0.11805925867156475,0.2562878766530048,0.13664525388594484,0.32462283426662,0.14759946120830136
20449.jpg,0.10505695675965399,0.10066259489394724,0.3023383393883705,0.10064029041677713,0.3666588310152292,0.1790184499695897
23815.jpg,0.1556146015552713,0.12786464905366302,0.15836380048745013,0.13556117319967598,0.16270738761261327,0.1532436362047065
21970.jpg,0.14493894259794615,0.12851828744169325,0.2160634659230709,0.13985922187566757,0.24204369448125362,0.15657835733145475
20663.jpg,0.13431587510785903,0.3460153639316559,0.32582075614482164,0.15554322954267263,0.2432719733333215,0.39385730773210526
22706.jpg,0.11976588610559702,0.15198060404509306,0.45464561879634857,0.16571760064107366,0.42337166517972946,0.13759376830421388
21555.jpg,0.2333715921267867,0.14726790646091104,0.3373501090100035,0.13376005226746202,0.31357710203155875,0.16186688048765063
21233.jpg,0.09004634495067876,0.15851528756320477,0.23129715491086245,0.1057092419359833,0.2131027722498402,0.23960830457508564
20688.jpg,0.08437166129419893,0.14177662780275568,0.18688812479376793,0.117845091590425,0.23186060502484906,0.1948170290052076
24203.jpg,0.09260829397680936,0.18395305122248828,0.10668982645620417,0.20693601667881012,0.12201034172539948,0.04451924342720304
23550.jpg,0.10599802440265194,0.10623565292917192,0.256845960393548,0.11325349938124418,0.202798118814826,0.17742264969274402
20918.jpg,0.1900618919171393,0.19634993700310588,0.159599045291543,0.19291560631245375,0.1823621541261673,0.21997885406017303
20515.jpg,0.1331533391494304,0.1522039498668164,0.15484002348966897,0.14742684515658766,0.16072799265384674,0.14900883939117193
21151.jpg,0.09793202485889196,0.35142334969714284,0.196984019363299,0.3246076120994985,0.1439149386715144,0.13100112229585648
23735.jpg,0.11455586459487677,0.33463800325989723,0.13935067097190768,0.2671219655312598,0.20013580327940872,0.15312103368341923
20228.jpg,0.233206546632573,0.20414873902336694,0.4463975429534912,0.14414700609631836,0.25609444454312325,0.1547217978804838
21485.jpg,0.08627523353789002,0.4512590318918228,0.17389222490601242,0.3875683844089508,0.17329095560126007,0.21120424941182137
20764.jpg,0.11624481751641724,0.26528256433084607,0.17805330955889076,0.2764180920785293,0.2056105324300006,0.2140992766362615
24258.jpg,0.0552880172181176,0.2468099594116211,0.16917177359573543,0.2536081438884139,0.13165834755636752,0.12655707215890288
23325.jpg,0.045871813586082055,0.17117669586878037,0.2516677752137184,0.17637261612981092,0.13227217830717564,0.14345061359927058
23866.jpg,0.08930939739002497,0.15393488842528313,0.181576126255095,0.14615010553370666,0.2129560923203826,0.17735253181308508
20374.jpg,0.09731067548273131,0.0799708136182744,0.16920267883688211,0.08298344258219004,0.18039351134211756,0.17192578788672108
21719.jpg,0.09283182804938406,0.15335065382532775,0.18252958660013974,0.14093384391162544,0.16672638501040637,0.16890826635062695
22210.jpg,0.12478390930755268,0.1752225532400189,0.25924677827333653,0.177164297667332,0.28851322222453746,0.10580144445339101
22562.jpg,0.2092219116166234,0.3454090505838394,0.2813535135355778,0.36448705196380615,0.1280841834814055,0.2959042959555518
23683.jpg,0.13323212615796365,0.12012053979560733,0.35844603180885315,0.11845681979320943,0.3580041527748108,0.1979418033733964
21527.jpg,0.022589692496694624,0.25670234306016937,0.1502870717085898,0.1579908290732419,0.13078354252502322,0.1276813112781383
23442.jpg,0.09760131956227269,0.09533412485325243,0.18426372011890635,0.1302420733773033,0.1851178012730088,0.17143737369406153
20611.jpg,0.1593944334599655,0.21881717909127474,0.30726666928239865,0.18275301530957222,0.269779040805588,0.1517039796381141
20177.jpg,0.1779624419286847,0.1573640564456582,0.3088536821305752,0.1778472033329308,0.3182954415678978,0.19734099740162492
22953.jpg,0.11904970221803524,0.20561360026476905,0.16145131923258305,0.15083838626742363,0.1768486769287847,0.16419999147183262
21296.jpg,0.09578549803700298,0.25733430590480566,0.17965770373120904,0.1575308283790946,0.15787974186241627,0.2171979765407741
20981.jpg,0.1702580752898939,0.18964754254557192,0.18011028692126274,0.17742898638243787,0.25303217209875584,0.1974968994036317
21309.jpg,0.10078690550290048,0.21336076711304486,0.1005991161800921,0.19169153121765703,0.05824979467433877,0.058989067445509136
24271.jpg,0.12519375062947802,0.1764677826615184,0.13217406533658504,0.1771507156554435,0.19440116919577122,0.04357018358859932
20771.jpg,0.13808080554008484,0.12183697381988168,0.1915493756532669,0.11121401350828819,0.21215380704961717,0.18278855900280178
23907.jpg,0.17619847347668838,0.15504656771372538,0.10591408633626997,0.1650070418472751,0.12964438291965052,0.10115407587727532
23087.jpg,0.17605894058942795,0.20655562821775675,0.1916907001286745,0.1339919096790254,0.33053916320204735,0.3335706645157188
20968.jpg,0.11495893885148689,0.1781475506722927,0.21804093569517136,0.26926010102033615,0.20661475230008364,0.22605983167886734
21445.jpg,0.1089678210701095,0.11680788743251469,0.16724861407419667,0.13151192748046014,0.1666264169034548,0.1636299492092803
22951.jpg,0.06927194987656549,0.22633737931028008,0.1746796042425558,0.17547169886529446,0.1605757059296593,0.14858150971122086
21294.jpg,0.11328575853258371,0.22558106295764446,0.16316418023779988,0.205636418890208,0.11442353681195527,0.12707144115120173
22776.jpg,0.06666430283803493,0.35075947106815875,0.3252641612198204,0.3017410130123608,0.22013076557777822,0.12908195634372532
21243.jpg,0.1581040079727245,0.15202092193067074,0.16866221542295534,0.1693838375431369,0.12272640055016382,0.1266672354831826
21257.jpg,0.09623949544038624,0.08864886604715139,0.2144748236751184,0.0962977553717792,0.3004523329436779,0.17294415723881684
21041.jpg,0.16121286239831534,0.2760794470086694,0.14807619435305241,0.3041638175927801,0.15789466538262786,0.1441424926451873
21929.jpg,0.09987538225686876,0.10010365639573138,0.27182554081082344,0.1033895146829309,0.27149234898388386,0.3231207150965929
22987.jpg,0.10474404051092279,0.2709541586227715,0.18494389722764026,0.14462956972420216,0.18227867303357925,0.3052110556218395
20606.jpg,0.11859811190515757,0.302464134991169,0.21211316017434,0.21989063546061516,0.21108511646161787,0.23643377237021923
22978.jpg,0.12117392304071473,0.1320320442537195,0.26863634504843503,0.1113231706967781,0.23362198102404363,0.2228593816398643
20766.jpg,0.0954098204474576,0.10587313817813993,0.18410071730613708,0.08529856546510928,0.1754564900038531,0.18213451671181247
22171.jpg,0.1906207746033033,0.254830788820982,0.14200882345903665,0.2094252873212099,0.19739896273677005,0.18837748034275137
20799.jpg,0.11168044451108017,0.1386580104008317,0.16334820629776914,0.16204497730359435,0.17090639244997874,0.14612559323177265
21646.jpg,0.17666586914310756,0.14600346802035347,0.29417428374290466,0.14650641805201303,0.2910183547064662,0.13249258091673255
24058.jpg,0.09935240221318509,0.2393008804647252,0.31574776252455194,0.17671460473138723,0.17424301436358292,0.335785886110898
23737.jpg,0.10886811930686235,0.2002995847724378,0.1730966530740261,0.14007443329319358,0.18939173826947808,0.19382919929921627
22415.jpg,0.17096219561062753,0.18080151127651334,0.19307935817050748,0.18436868488788605,0.2222336092381738,0.2583740153349936
22388.jpg,0.08258386917077587,0.11832412832882255,0.2954908573301509,0.09191744359850418,0.3518464160733856,0.16550426061439794
21656.jpg,0.0747989889641758,0.11466993571957573,0.40124478191137314,0.13284272083546966,0.3824486583471298,0.2243281596165616
23041.jpg,0.18908359564375132,0.19849165104096755,0.20450090244412422,0.18725294223986566,0.15791920199990273,0.05017031368333846
23727.jpg,0.04471657637623139,0.1702513816417195,0.0768398568034172,0.18148665108310524,0.019971098750829697,0.014382938854396343
23733.jpg,0.18468093033789046,0.150654956985818,0.13031725864857435,0.17666891383123584,0.18152126297354698,0.07113162739551626
23055.jpg,0.08317569682139947,0.22063518851064146,0.20545989124366315,0.21272619534283876,0.08556225722350064,0.13934084924403578
20574.jpg,0.11267010885057971,0.11268337356159464,0.32638467475771904,0.1130315373884514,0.41373714804649353,0.1712785039562732
20206.jpg,0.14210299599108112,0.17774080232629785,0.23645069333724678,0.1780931915909605,0.18211776204407215,0.05103098999825306
20776.jpg,0.09515357570489869,0.13027274404885247,0.41699764877557755,0.14009539689868689,0.4277709499001503,0.26611299766227603
22175.jpg,0.12345330585958436,0.30790416267700493,0.21976605243980885,0.22163551021367311,0.305286998860538,0.33207546453922987
24262.jpg,0.13353607613680651,0.1726743518775038,0.11312396451830864,0.1709126236346492,0.16265872865915298,0.06201479979790747
21291.jpg,0.10132618515535796,0.2664314731955528,0.16340444951492827,0.16458647977560759,0.16684259866087814,0.1573224332096288
21905.jpg,0.11289999831933528,0.14529361759196036,0.512902095913887,0.1560071907006204,0.44561171531677246,0.1445458986563608
23109.jpg,0.16580460069235414,0.13949575717560947,0.3473748757969588,0.09963331930339336,0.32578637078404427,0.22868793178349733
20366.jpg,0.16685745495487936,0.16447994827467483,0.27762602269649506,0.1780698947259225,0.30422908067703247,0.13560677645727992
22558.jpg,0.008423160335951252,0.133539225673303,0.10939613310620189,0.1696135967358714,0.06293170782737434,0.041057068621739745
23652.jpg,0.11082578818604816,0.10151185467839241,0.27095870242919773,0.0929388790827943,0.34617711033206433,0.1697219701600261
22000.jpg,0.14504257775843143,0.1266040257178247,0.3191895894706249,0.12141849042382091,0.3971747159957886,0.25812351517379284
23322.jpg,0.11748216734122252,0.14716735720139695,0.16074140404816717,0.1519465796154691,0.14306058330839733,0.13732334750238806
22969.jpg,0.05938822295865975,0.1806787229143083,0.28656230901833624,0.18237731838598847,0.22837061528116465,0.12507665250450373
22941.jpg,0.10892904340289533,0.1615125834941864,0.1744120679795742,0.21778361732140183,0.21295866928994656,0.17894533416256309
20777.jpg,0.10457658831728622,0.20089850411750376,0.2917482741177082,0.2294863830320537,0.2681828457862139,0.10987443244084716
23295.jpg,0.10207309068209725,0.3692610636353493,0.18213187693618238,0.36547323130071163,0.14466600236482918,0.11132067907601595
22821.jpg,0.17565567429119255,0.1770337986508821,0.1832750344183296,0.17387471020629164,0.16562226087262388,0.010572455445071682
20788.jpg,0.15741253330907057,0.30903414235217497,0.10366000963767874,0.17532233137171715,0.10985336254088907,0.1820465706550749
21496.jpg,0.18614294982944557,0.10038368202367565,0.2528590615838766,0.12150836049113423,0.26226674765348434,0.1596906145568937
20207.jpg,0.06109299119179923,0.17437802739732433,0.1629440374672413,0.1622970520547824,0.12459434177071671,0.11339795248932205
22410.jpg,0.20951988421438728,0.2342442244407721,0.3338945768773556,0.24877877371909562,0.3745235111564398,0.23926046006090473
20549.jpg,0.161348978523165,0.22429253987502307,0.12447997444542125,0.21789235342293978,0.12455885647796094,0.10721564921550453
23726.jpg,0.10364805915742181,0.09184033413475845,0.2772092252962466,0.09709423530148342,0.2205505208185059,0.16990098703536205
23097.jpg,0.16203529993072152,0.1567981718108058,0.30710629373788834,0.17747801344376057,0.3042645677924156,0.15166638791561127
21680.jpg,0.021995808114297688,0.23291679349495098,0.1316976654343307,0.3129615983198164,0.05827970604877919,0.0563995034317486
24063.jpg,0.12180083768794248,0.178289410265279,0.1027978997444734,0.1765870140136485,0.1209324400042533,0.06355915071617346
22360.jpg,0.13112556628220773,0.17355082969879732,0.3298581843264401,0.23071655037347227,0.31964360317215323,0.1795222299042507
23297.jpg,0.12050716951489449,0.3906286619603634,0.1929043042473495,0.19075438007712364,0.19394280761480331,0.28674227744340897
21480.jpg,0.12244722767354688,0.3129430058179423,0.1538917732104892,0.35196996480226517,0.11821063367824536,0.1252835326595232
20952.jpg,0.10009562381310388,0.15542450957582332,0.2515995018184185,0.17407580820145085,0.2821606732904911,0.13065498031210154
21319.jpg,0.10069483664119616,0.09308789545320906,0.47380706667900085,0.09833659883588552,0.4847845882177353,0.1651146287622396
24275.jpg,0.17150049470365047,0.14471882779616863,0.1311965078348294,0.16238047282240586,0.13682168972445652,0.13315942231565714
20826.jpg,0.10199734938214533,0.14772236608405365,0.16514550882857293,0.13652289283345453,0.16370832303073257,0.14997237811257946
21286.jpg,0.19621507404372096,0.18649498181184754,0.18577051907777786,0.2575339080503909,0.28647369146347046,0.14319653273560107
23446.jpg,0.019667206426674966,0.12651431537233293,0.23533943854272366,0.17332110098504927,0.1534842299297452,0.008542538816982415
20629.jpg,0.1051235127961263,0.1748422384262085,0.3446796460339101,0.14872795436531305,0.27773274130413483,0.23940847616177052
20601.jpg,0.18771900632418692,0.31409667059779167,0.1975129866041243,0.3456708788871765,0.2097206924809143,0.15166483086068183
21279.jpg,0.10835649853106588,0.09951765023288317,0.28010591689962894,0.11900351755321026,0.3498889473848976,0.17287095193751156
23136.jpg,0.15509267568813812,0.17798693908844143,0.2771472601586993,0.17780604553990997,0.20174581097234068,0.08778421632223399
24103.jpg,0.1204702284966288,0.15723622287623584,0.16198901290044887,0.1571740282815881,0.131345527664962,0.11982508208893705
23692.jpg,0.14605686524009798,0.238232660893118,0.09681854955852032,0.30826696497388184,0.10047156480140984,0.035546270839404315
22598.jpg,0.10622625052928925,0.15557755064219236,0.24928416684269905,0.16043043974786997,0.2206671480089426,0.16079809609800577
22995.jpg,0.08893430170428474,0.2914392100647092,0.2419608635827899,0.2726012406637892,0.18223430612124503,0.16344504893640988
22759.jpg,0.18345227336976677,0.14994867984205484,0.2276733350008726,0.1513206887175329,0.158644353505224,0.13490973610896617
20628.jpg,0.15423483145423234,0.1808642953328672,0.08997917779015552,0.18402850997517817,0.0816018909754348,0.07360770186096488
21293.jpg,0.1329268249683082,0.1351470317458734,0.3032422251999378,0.14635889185592532,0.24110897071659565,0.32764600683003664
22163.jpg,0.02720198273891583,0.2453847931465134,0.2494954550638795,0.1725518275052309,0.25054991990327835,0.19901749631389976
21318.jpg,0.1216600330080837,0.39122211933135986,0.25932330964133143,0.3073812946677208,0.23161376267671585,0.33249382209032774
20748.jpg,0.1998964622616768,0.2423756755888462,0.15866501326672733,0.16829526372021064,0.18821083242073655,0.1840367065742612
23527.jpg,0.18125295615755022,0.13573817838914692,0.3161635026335716,0.1520840092562139,0.23542680032551289,0.18002896150574088
23255.jpg,0.10826819101839646,0.24303639819845557,0.3225701990741072,0.17548405518755317,0.3303048000379931,0.17412947089178488
24062.jpg,0.05248183524599881,0.3614053428173065,0.3585861176252365,0.3261350393295288,0.262660626322031,0.3392868749797344
21683.jpg,0.08930832683108747,0.09526848944369704,0.1603335168911144,0.08663164937752299,0.19169840635731816,0.17691318492870778
21842.jpg,0.08739616351522272,0.26450772769749165,0.3285360033623874,0.18855020310729742,0.15483051934279501,0.22340062182047404
21881.jpg,0.11849400907522067,0.17940434874617495,0.3326578848063946,0.15628909578663297,0.33246730268001556,0.24706856644479558
23714.jpg,0.10520018730312586,0.0835622136364691,0.15891801251564175,0.08170627492654603,0.18940809229388833,0.17214364832034335
23072.jpg,0.16143012609245488,0.148768955928972,0.14214809078066537,0.16089668788481504,0.12914798499843982,0.12357035391323734
20745.jpg,0.13753807544708252,0.16510406596353278,0.14236899081151932,0.1813546696503181,0.1358076713513583,0.1056490873452276
21329.jpg,0.11003186137531884,0.08415761202923022,0.3654942363500595,0.08443381424876861,0.5123941600322723,0.17268175090430304
20751.jpg,0.1107344350675703,0.08729320461134193,0.21522693848237395,0.08802366175223142,0.3107995577156544,0.16953246034972835
24279.jpg,0.09981055310345255,0.0869983162265271,0.15230102042551152,0.08130196746787988,0.1847507990023587,0.17395193607080728
23516.jpg,0.10622181872167857,0.1672856278019026,0.2505455582868308,0.21465693769278005,0.21831023168033425,0.1907584054279141
21473.jpg,0.16743338340893388,0.18179624900221825,0.08446283219382167,0.1756672648480162,0.04253546101972461,0.045051928667817265
20802.jpg,0.060151533005409874,0.16897784295724705,0.2895724999252707,0.16177993814199,0.17736660689115524,0.05477229043026455
20631.jpg,0.09614025487098843,0.13961648877011612,0.1807162589393556,0.14845805531876977,0.14350171573460102,0.13618672406300902
22026.jpg,0.14741123912972398,0.13256775383342756,0.3486523926258087,0.1571064218878746,0.31385548412799835,0.19420202577020973
22998.jpg,0.08645922144666374,0.11517042803677668,0.17840096511645243,0.11406469080429815,0.22675364774841,0.1740717300272081
22754.jpg,0.1058328787330538,0.20434131450019777,0.1286364981206134,0.17762749455869198,0.09879026643466204,0.07558545202482492
22581.jpg,0.1164660979850396,0.14182639960199594,0.35033441793075326,0.1553163593634963,0.2760762156844976,0.3106523398873833
20355.jpg,0.12707881582900882,0.11613709200173616,0.31929204147309065,0.12630794057622552,0.2867390215396881,0.188408344052732
24133.jpg,0.08780446609216597,0.17516814544796944,0.17197372247028397,0.24240702472161502,0.156665084053202,0.16057408270717133
23884.jpg,0.11803832703105854,0.11379372468218207,0.15547712090551613,0.09654945487272926,0.1719407346912476,0.1666742351371795
20433.jpg,0.028294915449805558,0.15701584816997638,0.2104582495521754,0.15167942503467202,0.24703988811234012,0.2231023532222025
22556.jpg,0.06585017204633914,0.22983225557254627,0.36183585971593857,0.168850400717929,0.41894926130771637,0.13277005328563973
21063.jpg,0.07804481409402797,0.12505236198194325,0.1746160417496867,0.13798806065460667,0.16037116191000678,0.14265821610024432
23661.jpg,0.09540872735669836,0.10249226889573038,0.32627953751944005,0.11973976925219176,0.34522619971539825,0.3276002396014519
22557.jpg,0.1600662050250321,0.11464231729041785,0.15088618641584617,0.12409775819105562,0.17253203481504897,0.15611535838252166
24126.jpg,0.11825930623115255,0.13895160815445706,0.3306410055984088,0.14513232465833426,0.3080971658346243,0.153484146365372
20383.jpg,0.15147709412849508,0.2784756311302772,0.13355986750684679,0.22232852200977504,0.19983342016348615,0.09698784473584965
21512.jpg,0.08312690810998902,0.12062748518656008,0.1970071718096733,0.10720162383950083,0.24019581079483032,0.18001053272746503
21274.jpg,0.09817077542538755,0.14465535755152814,0.21637477912008762,0.12482182361418381,0.17244005552493036,0.184125344036147
20142.jpg,0.02444033371284604,0.17932758131064475,0.2559620230458677,0.16447579255327582,0.11962544545531273,0.1240869602188468
20624.jpg,0.14312317661824636,0.18537346296943724,0.2542383554391563,0.1855888175778091,0.22365338495001197,0.05419722755323164
23339.jpg,0.2624811716377735,0.31259117275476456,0.19134003669023514,0.213998069986701,0.36160898208618164,0.3251761794090271
21248.jpg,0.07122120301937684,0.155472889484372,0.19370753414114006,0.14812660962343216,0.1425715178484097,0.13873319362755865
22782.jpg,0.10531492871086812,0.10128404435818084,0.28439892269670963,0.0999233893235214,0.23937933146953583,0.1697224413510412
20195.jpg,0.07649898354429752,0.19985274213831872,0.17874468863010406,0.19569660816341639,0.19227812002645805,0.050937797539518215
21314.jpg,0.11433791246963665,0.22382158739492297,0.2325917910784483,0.18003476690500975,0.3231292311102152,0.2664376348257065
21472.jpg,0.17620025732321665,0.15549304930027574,0.23355311527848244,0.17221498215803877,0.27516044676303864,0.11302131152478978
22609.jpg,0.07647973843495492,0.12660163058899343,0.3032340496429242,0.1346715278341435,0.22884530584815366,0.22785539644155506
